34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
00:10:00.151 (151587446)|EXECUTION_STARTED
00:10:00.151 (151623522)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
00:10:00.151 (151665916)|CODE_UNIT_STARTED|[EXTERNAL]|01qZ00000009DjW|AllContractTriggers on Contract trigger event BeforeUpdate for [800Z00000003MJA]
00:10:00.151 (151735328)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:10:00.151 (151936561)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:10:00.152 (152553259)|HEAP_ALLOCATE|[72]|Bytes:3
00:10:00.152 (152611910)|HEAP_ALLOCATE|[77]|Bytes:152
00:10:00.152 (152635672)|HEAP_ALLOCATE|[342]|Bytes:408
00:10:00.152 (152657031)|HEAP_ALLOCATE|[355]|Bytes:408
00:10:00.152 (152677599)|HEAP_ALLOCATE|[467]|Bytes:48
00:10:00.152 (152713170)|HEAP_ALLOCATE|[139]|Bytes:6
00:10:00.152 (152738481)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:10:00.152 (152760573)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
00:10:00.152 (152774263)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
00:10:00.152 (152869908)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x13b50b95
00:10:00.152 (152928182)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
00:10:00.152 (152938894)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
00:10:00.152 (152961144)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x13b50b95
00:10:00.152 (152969356)|STATEMENT_EXECUTE|[1]
00:10:00.152 (152972449)|STATEMENT_EXECUTE|[10]
00:10:00.153 (153192101)|HEAP_ALLOCATE|[10]|Bytes:27
00:10:00.153 (153214778)|HEAP_ALLOCATE|[50]|Bytes:5
00:10:00.153 (153232255)|HEAP_ALLOCATE|[56]|Bytes:5
00:10:00.153 (153242701)|HEAP_ALLOCATE|[64]|Bytes:7
00:10:00.153 (153331465)|USER_DEBUG|[10]|DEBUG|AllContractTriggers - start
00:10:00.153 (153346609)|STATEMENT_EXECUTE|[11]
00:10:00.153 (153354230)|HEAP_ALLOCATE|[11]|Bytes:16
00:10:00.158 (158459920)|HEAP_ALLOCATE|[11]|Bytes:5706
00:10:00.158 (158499562)|HEAP_ALLOCATE|[11]|Bytes:5722
