34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
01:42:52.140 (140650047)|EXECUTION_STARTED
01:42:52.140 (140691083)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
01:42:52.140 (140738475)|CODE_UNIT_STARTED|[EXTERNAL]|01qZ00000009DjW|AllContractTriggers on Contract trigger event BeforeInsert for [new]
01:42:52.140 (140809794)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:42:52.141 (141359158)|HEAP_ALLOCATE|[72]|Bytes:3
01:42:52.141 (141419430)|HEAP_ALLOCATE|[77]|Bytes:152
01:42:52.141 (141443368)|HEAP_ALLOCATE|[342]|Bytes:408
01:42:52.141 (141464860)|HEAP_ALLOCATE|[355]|Bytes:408
01:42:52.141 (141485721)|HEAP_ALLOCATE|[467]|Bytes:48
01:42:52.141 (141523012)|HEAP_ALLOCATE|[139]|Bytes:6
01:42:52.141 (141548549)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:42:52.141 (141572626)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:52.141 (141586389)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
01:42:52.141 (141662962)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x169fa9de
01:42:52.141 (141722185)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:52.141 (141732537)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
01:42:52.141 (141752347)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x169fa9de
01:42:52.141 (141760825)|STATEMENT_EXECUTE|[1]
01:42:52.141 (141763719)|STATEMENT_EXECUTE|[10]
01:42:52.141 (141994215)|HEAP_ALLOCATE|[10]|Bytes:27
01:42:52.142 (142017344)|HEAP_ALLOCATE|[50]|Bytes:5
01:42:52.142 (142036399)|HEAP_ALLOCATE|[56]|Bytes:5
01:42:52.142 (142046865)|HEAP_ALLOCATE|[64]|Bytes:7
01:42:52.142 (142137396)|USER_DEBUG|[10]|DEBUG|AllContractTriggers - start
01:42:52.142 (142152330)|STATEMENT_EXECUTE|[11]
01:42:52.142 (142159373)|HEAP_ALLOCATE|[11]|Bytes:16
01:42:52.142 (142262605)|HEAP_ALLOCATE|[11]|Bytes:20
01:42:52.142 (142284324)|USER_DEBUG|[11]|DEBUG|Trigger.newMap: null
01:42:52.142 (142294165)|STATEMENT_EXECUTE|[12]
01:42:52.142 (142298767)|HEAP_ALLOCATE|[12]|Bytes:8
01:42:52.144 (144707427)|VARIABLE_SCOPE_BEGIN|[14]|GE_TriggerDispatch.activefunction|GE_TriggerDispatch.ITriggerEntry|true|true
