34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
00:53:16.420 (420605860)|EXECUTION_STARTED
00:53:16.420 (420647057)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
00:53:16.420 (420688830)|CODE_UNIT_STARTED|[EXTERNAL]|01qZ00000009DjW|AllContractTriggers on Contract trigger event BeforeUpdate for [800Z00000003MJA]
00:53:16.420 (420746467)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:53:16.420 (420792619)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:53:16.421 (421413690)|HEAP_ALLOCATE|[72]|Bytes:3
00:53:16.421 (421487641)|HEAP_ALLOCATE|[77]|Bytes:152
00:53:16.421 (421536202)|HEAP_ALLOCATE|[342]|Bytes:408
00:53:16.421 (421587478)|HEAP_ALLOCATE|[355]|Bytes:408
00:53:16.421 (421636302)|HEAP_ALLOCATE|[467]|Bytes:48
00:53:16.421 (421682714)|HEAP_ALLOCATE|[139]|Bytes:6
00:53:16.421 (421716262)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:53:16.421 (421744952)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
00:53:16.421 (421762212)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
00:53:16.421 (421918435)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x63ff0832
00:53:16.421 (421988701)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
00:53:16.422 (422004401)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
00:53:16.422 (422049299)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x63ff0832
00:53:16.422 (422062218)|STATEMENT_EXECUTE|[1]
00:53:16.422 (422067935)|STATEMENT_EXECUTE|[10]
00:53:16.422 (422284955)|HEAP_ALLOCATE|[10]|Bytes:27
00:53:16.422 (422314403)|HEAP_ALLOCATE|[50]|Bytes:5
00:53:16.422 (422336834)|HEAP_ALLOCATE|[56]|Bytes:5
