34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
00:12:13.139 (139495336)|EXECUTION_STARTED
00:12:13.139 (139547328)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
00:12:13.139 (139604127)|CODE_UNIT_STARTED|[EXTERNAL]|01qZ00000009DjW|AllContractTriggers on Contract trigger event BeforeUpdate for [800Z00000003MJA]
00:12:13.139 (139679037)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:12:13.139 (139937526)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:12:13.140 (140611672)|HEAP_ALLOCATE|[72]|Bytes:3
00:12:13.140 (140682801)|HEAP_ALLOCATE|[77]|Bytes:152
00:12:13.140 (140724356)|HEAP_ALLOCATE|[342]|Bytes:408
00:12:13.140 (140767626)|HEAP_ALLOCATE|[355]|Bytes:408
00:12:13.140 (140809045)|HEAP_ALLOCATE|[467]|Bytes:48
00:12:13.140 (140920942)|HEAP_ALLOCATE|[139]|Bytes:6
00:12:13.140 (140970129)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:12:13.141 (141006478)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
00:12:13.141 (141037815)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
00:12:13.141 (141121232)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x56775f13
00:12:13.141 (141214036)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
00:12:13.141 (141239718)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
00:12:13.141 (141281842)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x56775f13
00:12:13.141 (141299534)|STATEMENT_EXECUTE|[1]
00:12:13.141 (141309513)|STATEMENT_EXECUTE|[10]
00:12:13.141 (141660663)|HEAP_ALLOCATE|[10]|Bytes:27
00:12:13.141 (141699062)|HEAP_ALLOCATE|[50]|Bytes:5
00:12:13.141 (141732901)|HEAP_ALLOCATE|[56]|Bytes:5
00:12:13.141 (141759575)|HEAP_ALLOCATE|[64]|Bytes:7
00:12:13.141 (141884487)|USER_DEBUG|[10]|DEBUG|AllContractTriggers - start
00:12:13.141 (141917657)|STATEMENT_EXECUTE|[11]
00:12:13.141 (141937768)|HEAP_ALLOCATE|[11]|Bytes:16
00:12:13.149 (149623472)|HEAP_ALLOCATE|[11]|Bytes:5703
00:12:13.149 (149677574)|HEAP_ALLOCATE|[11]|Bytes:5719
00:12:13.149 (149713212)|USER_DEBUG|[11]|DEBUG|Trigger.newMap: {800Z00000003MJAIA2=Contract:{Id=800Z00000003MJAIA2, AccountId=001Z000000uoWXwIAM, OwnerExpirationNotice=null, StartDate=2011-11-12 00:00:00, EndDate=2016-11-18 00:00:00, BillingStreet=null, BillingCity=null, BillingState=null, BillingPostalCode=null, BillingCountry=United States, BillingStateCode=null, BillingCountryCode=US, BillingLatitude=null, BillingLongitude=null, BillingGeocodeAccuracy=null, ShippingStreet=null, ShippingCity=null, ShippingState=null, ShippingPostalCode=null, ShippingCountry=United States, ShippingStateCode=null, ShippingCountryCode=US, ShippingLatitude=null, ShippingLongitude=null, ShippingGeocodeAccuracy=null, ContractTerm=45, OwnerId=005Z0000003DoV8IAK, Status=Draft, CompanySignedId=null, CompanySignedDate=2015-10-10 00:00:00, CustomerSignedId=null, CustomerSignedTitle=Director, CustomerSignedDate=2016-10-12 00:00:00, SpecialTerms=null, ActivatedById=null, ActivatedDate=null, StatusCode=Draft, Description=Sec 2.01 - License to use the GE Mark upon and in connection with the manufacture, display, sale, marketing, advertising, promotion and distribution of Licensed Products sold by Licensee in the Licensed Channel of Distribution.  Said right to manufacture shall include the right to subcontract with Vendoes to have Licensed Products manufactured for sale to Licensee.  * Appendix B  Holiday Products Include - Holiday string sets, Halloween string sets, Party string sets, Replacement bulbs and fuses, Candle and tree toppers, Pre-lit trees, and Holiday decor.  Holiday Accessories include: green seasonable products such as indoor cords, outdoor cords, speciality cords, cord assortments, cord accessories, electrical taps, electrical adapters, power strips, surge protectors, flood holders, yardstakes,timers, lighting controls, nightlights, and touch lights., RecordTypeId=012Z00000000rdwIAA, Name=Siva Test Contract - Do not use, IsDeleted=false, ContractNumber=CN-00000260, LastApprovedDate=null, CreatedDate=2015-10-14 15:38:36, CreatedById=005Z0000003DoV8IAK, LastModifiedDate=2015-10-16 04:12:00, LastModifiedById=005Z0000003DoV8IAK, SystemModstamp=2015-10-16 04:12:00, LastActivityDate=null, LastViewedDate=null, LastReferencedDate=null, Audit_Rights__c=4.05 - Licensee shall keep accurate books of account and records coverin all transactions and Licensor or its designee shall have the right at all reasonable business hours upon 48 hours advanced notice to Licensee to make complete verifications, examinations and audits of said books of account and records and all other documents and material in the possession or under the control of Licensee relating to the Agreement and shall have free and full access thereto for said purpose and for the purpose of making extracts therefrom - these audits can be used to resolve claims relating to the agreement., Brand_Usage_Agreement__c=null, Contract_Terms__c=4.01 Minimum payments of $5 million in installments.  4.02 Royalty of 5% of net sales., GE_Business_Unit__c=null, Renewal_Date__c=null, Renewal_Terms__c=null, Rights__c=Sec 2.01 - License to use the GE Mark upon and in connection with the manufacture, display, sale, marketing, advertising, promotion and distribution of Licensed Products sold by Licensee in the Licensed Channel of Distribution.  Said right to manufacture shall include the right to subcontract with Vendoes to have Licensed Products manufactured for sale to Licensee.  * Appendix B  Holiday Products Include - Holiday string sets, Halloween string sets, Party string sets, Replacement bulbs and fuses, Candle and tree toppers, Pre-lit trees, and Holiday decor.  Holiday Accessories include: green seasonable products such as indoor cords, outdoor cords, speciality cords, cord assortments, cord accessories, electrical taps, electrical adapters, power strips, surge protectors, flood holders, yardstakes,timers, lighting controls, nightlights, and touch lights., Termination_Clause__c=Sec. 603 - In the event that a party material breaches an obligation under the Agreement and such breach is not remedied within 30 days after written notice from the other party specifying such breach, such other party shall have the right at any time thereafter to terminate the Agreement by giving written notice of termination to the breaching party. If either party becomes insolvent, executes an assignment for benefit of creditors, ceases operations, dissoles, or becomes subject to bankruptcy or receivership proceedings, the Agreement shall automatically terminate. 6.04  Licensor shall in addition have the right to terminate the Agreement immediately upon giving written notice to Licensee in the event that ay any time a product recall of any Licensed Product, Unique_Contract_Terms__c=null, AIF__c=84.0099, Agreement_Type__c=Trademark, Expiration_Countdown__c=399, As_Of_Date__c=2015-10-16 00:00:00, Renewal_Countdown__c=null, CV_Company_Signed_By__c=null, CV_Customer_Signed_By__c=George Tsai, Referenced_Agreement__c=null, Royalty_Report_Due_Date__c=30 days after quarter ends, Payment_Due_Date__c=manually entered, CV_Inception_To_Date__c=null, CV_Planned_Royalty_Revenue__c=null, CV_Previous_YTD_Royalty_Payment__c=null, CV_Previous_Year_To_Date__c=null, CV_Variance_vs_Plan__c=null, CV_YTD_Royalty_Payment__c=null, CV_YTD_Variance__c=null, CV_Year_To_Date__c=null, Royalty_Payment_Due_Date_Rule__c=a2xZ0000002IjLdIAK, Sales_Report_Due_Date_Rule__c=a2xZ0000002IjLdIAK, Next_Royalty_Payment__c=null, Next_Sales_Report__c=null, Calculate_Next_Royalty_Payment__c=true, Calculate_Next_Sales_Report__c=true, Next_Royalty_Payment_Due_Date__c=null, Next_Sales_Report_Due_Date__c=null, Days_Until_Due_of_Next_Royalty_Payment__c=null, Days_Until_Due_of_next_Sales_Report__c=null}}
00:12:13.149 (149761799)|STATEMENT_EXECUTE|[12]
00:12:13.149 (149771664)|HEAP_ALLOCATE|[12]|Bytes:8
00:12:13.152 (152606104)|VARIABLE_SCOPE_BEGIN|[14]|GE_TriggerDispatch.activefunction|GE_TriggerDispatch.ITriggerEntry|true|true
00:12:13.152 (152625859)|VARIABLE_SCOPE_BEGIN|[17]|GE_TriggerDispatch.noTriggers|Boolean|false|true
00:12:13.152 (152669123)|HEAP_ALLOCATE|[12]|Bytes:13
00:12:13.152 (152682814)|HEAP_ALLOCATE|[12]|Bytes:5
00:12:13.152 (152690133)|HEAP_ALLOCATE|[12]|Bytes:17
00:12:13.152 (152719248)|METHOD_ENTRY|[11]|01pZ0000000LPwQ|GE_TriggerDispatch.GE_TriggerDispatch()
00:12:13.152 (152728475)|STATEMENT_EXECUTE|[11]
00:12:13.153 (153587529)|SYSTEM_MODE_ENTER|false
00:12:13.153 (153615428)|HEAP_ALLOCATE|[14]|Bytes:5
00:12:13.153 (153626469)|STATEMENT_EXECUTE|[11]
00:12:13.153 (153632007)|STATEMENT_EXECUTE|[14]
00:12:13.153 (153661999)|VARIABLE_ASSIGNMENT|[14]|GE_TriggerDispatch.activefunction|null|
00:12:13.153 (153671070)|STATEMENT_EXECUTE|[17]
00:12:13.153 (153683294)|HEAP_ALLOCATE|[17]|Bytes:5
00:12:13.153 (153704164)|VARIABLE_ASSIGNMENT|[17]|GE_TriggerDispatch.noTriggers|false
00:12:13.153 (153714506)|SYSTEM_MODE_EXIT|false
00:12:13.153 (153730287)|METHOD_EXIT|[11]|GE_TriggerDispatch
00:12:13.153 (153791338)|METHOD_ENTRY|[12]|01pZ0000000LPwQ|GE_TriggerDispatch.entry(String, Boolean, Boolean, Boolean, Boolean, Boolean, Boolean, List<SObject>, Map<Id,SObject>, List<SObject>, Map<Id,SObject>)
00:12:13.153 (153841683)|VARIABLE_SCOPE_BEGIN|[26]|TriggerObject|String|false|false
00:12:13.153 (153863689)|VARIABLE_ASSIGNMENT|[26]|TriggerObject|"Contract"
00:12:13.153 (153873122)|HEAP_ALLOCATE|[27]|Bytes:5
00:12:13.153 (153881765)|VARIABLE_SCOPE_BEGIN|[26]|IsBefore|Boolean|false|false
00:12:13.153 (153894295)|VARIABLE_ASSIGNMENT|[26]|IsBefore|true
00:12:13.153 (153901563)|HEAP_ALLOCATE|[27]|Bytes:5
00:12:13.153 (153908657)|VARIABLE_SCOPE_BEGIN|[26]|IsDelete|Boolean|false|false
00:12:13.153 (153919892)|VARIABLE_ASSIGNMENT|[26]|IsDelete|false
00:12:13.153 (153926757)|HEAP_ALLOCATE|[27]|Bytes:5
00:12:13.153 (153933648)|VARIABLE_SCOPE_BEGIN|[26]|IsAfter|Boolean|false|false
00:12:13.153 (153944923)|VARIABLE_ASSIGNMENT|[26]|IsAfter|false
00:12:13.153 (153951739)|HEAP_ALLOCATE|[27]|Bytes:5
00:12:13.153 (153958718)|VARIABLE_SCOPE_BEGIN|[26]|IsInsert|Boolean|false|false
00:12:13.153 (153969757)|VARIABLE_ASSIGNMENT|[26]|IsInsert|false
00:12:13.153 (153976426)|HEAP_ALLOCATE|[27]|Bytes:5
00:12:13.153 (153983611)|VARIABLE_SCOPE_BEGIN|[26]|IsUpdate|Boolean|false|false
00:12:13.153 (153994826)|VARIABLE_ASSIGNMENT|[26]|IsUpdate|true
00:12:13.154 (154001445)|HEAP_ALLOCATE|[27]|Bytes:5
00:12:13.154 (154009652)|VARIABLE_SCOPE_BEGIN|[26]|IsExecuting|Boolean|false|false
00:12:13.154 (154021771)|VARIABLE_ASSIGNMENT|[26]|IsExecuting|true
00:12:13.154 (154030125)|VARIABLE_SCOPE_BEGIN|[26]|newList|List<SObject>|true|false
00:12:13.155 (155522136)|VARIABLE_ASSIGNMENT|[26]|newList|{"s":1,"v":[{"CustomerSignedDate":"2016-10-12T00:00:00.000Z","LastModifiedDate":"2015-10-16T04:12:00.000Z","ContractNumber":"CN-00000260","Description":"Sec 2.01 - License t (841 more) ...","AccountId":"001Z000000uoWXwIAM","Agreement_Type__c":"Trademark","Payment_Due_Date__c":"manually entered","BillingCountryCode":"US","ContractTerm":45,"StatusCode":"Draft","Name":"Siva Test Contract - (11 more) ...","StartDate":"2011-11-12T00:00:00.000Z","Audit_Rights__c":"4.05 - Licensee shal (583 more) ...","Calculate_Next_Royal (13 more) ...":true,"OwnerId":"005Z0000003DoV8IAK","CreatedById":"005Z0000003DoV8IAK","Rights__c":"Sec 2.01 - License t (841 more) ...","As_Of_Date__c":"2015-10-16T00:00:00.000Z","Sales_Report_Due_Dat (9 more) ...":"a2xZ0000002IjLdIAK","RecordTypeId":"012Z00000000rdwIAA","ShippingCountry":"United States","CustomerSignedTitle":"Director","Expiration_Countdown (3 more) ...":399,"CV_Customer_Signed_B (4 more) ...":"George Tsai","Contract_Terms__c":"4.01 Minimum payment (66 more) ...","Status":"Draft","IsDeleted":false,"Termination_Clause__ (1 more) ...":"Sec. 603 - In the ev (750 more) ...","EndDate":"2016-11-18T00:00:00.000Z","SystemModstamp":"2015-10-16T04:12:00.000Z","Royalty_Payment_Due_ (12 more) ...":"a2xZ0000002IjLdIAK","ShippingCountryCode":"US","BillingCountry":"United States","AIF__c":"84.0099","CreatedDate":"2015-10-14T15:38:36.000Z","CompanySignedDate":"2015-10-10T00:00:00.000Z","Id":"800Z00000003MJAIA2","Royalty_Report_Due_D (6 more) ...":"30 days after quarte (6 more) ...","LastModifiedById":"005Z0000003DoV8IAK","Calculate_Next_Sales (10 more) ...":true}]}|0x29621551
00:12:13.155 (155549186)|VARIABLE_SCOPE_BEGIN|[26]|newMap|Map<Id,SObject>|true|false
00:12:13.156 (156835108)|VARIABLE_ASSIGNMENT|[26]|newMap|{"s":1,"v":{"800Z00000003MJAIA2":{"CustomerSignedDate":"2016-10-12T00:00:00.000Z","LastModifiedDate":"2015-10-16T04:12:00.000Z","ContractNumber":"CN-00000260","Description":"Sec 2.01 - License t (841 more) ...","AccountId":"001Z000000uoWXwIAM","Agreement_Type__c":"Trademark","Payment_Due_Date__c":"manually entered","BillingCountryCode":"US","ContractTerm":45,"StatusCode":"Draft","Name":"Siva Test Contract - (11 more) ...","StartDate":"2011-11-12T00:00:00.000Z","Audit_Rights__c":"4.05 - Licensee shal (583 more) ...","Calculate_Next_Royal (13 more) ...":true,"OwnerId":"005Z0000003DoV8IAK","CreatedById":"005Z0000003DoV8IAK","Rights__c":"Sec 2.01 - License t (841 more) ...","As_Of_Date__c":"2015-10-16T00:00:00.000Z","Sales_Report_Due_Dat (9 more) ...":"a2xZ0000002IjLdIAK","RecordTypeId":"012Z00000000rdwIAA","ShippingCountry":"United States","CustomerSignedTitle":"Director","Expiration_Countdown (3 more) ...":399,"CV_Customer_Signed_B (4 more) ...":"George Tsai","Contract_Terms__c":"4.01 Minimum payment (66 more) ...","Status":"Draft","IsDeleted":false,"Termination_Clause__ (1 more) ...":"Sec. 603 - In the ev (750 more) ...","EndDate":"2016-11-18T00:00:00.000Z","SystemModstamp":"2015-10-16T04:12:00.000Z","Royalty_Payment_Due_ (12 more) ...":"a2xZ0000002IjLdIAK","ShippingCountryCode":"US","BillingCountry":"United States","AIF__c":"84.0099","CreatedDate":"2015-10-14T15:38:36.000Z","CompanySignedDate":"2015-10-10T00:00:00.000Z","Id":"800Z00000003MJAIA2","Royalty_Report_Due_D (6 more) ...":"30 days after quarte (6 more) ...","LastModifiedById":"005Z0000003DoV8IAK","Calculate_Next_Sales (10 more) ...":true}}}|0x25750af8
00:12:13.156 (156862158)|VARIABLE_SCOPE_BEGIN|[26]|oldList|List<SObject>|true|false
