34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
01:42:54.173 (173095121)|EXECUTION_STARTED
01:42:54.173 (173142118)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
01:42:54.173 (173188168)|CODE_UNIT_STARTED|[EXTERNAL]|01qZ00000009DjW|AllContractTriggers on Contract trigger event BeforeInsert for [new]
01:42:54.173 (173245936)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:42:54.173 (173659792)|HEAP_ALLOCATE|[72]|Bytes:3
01:42:54.173 (173718754)|HEAP_ALLOCATE|[77]|Bytes:152
01:42:54.173 (173744014)|HEAP_ALLOCATE|[342]|Bytes:408
01:42:54.173 (173768477)|HEAP_ALLOCATE|[355]|Bytes:408
01:42:54.173 (173792131)|HEAP_ALLOCATE|[467]|Bytes:48
01:42:54.173 (173829214)|HEAP_ALLOCATE|[139]|Bytes:6
01:42:54.173 (173855557)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:42:54.173 (173878265)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:54.173 (173894828)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
01:42:54.173 (173967337)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2e62203c
01:42:54.174 (174033275)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:54.174 (174046483)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
01:42:54.174 (174081603)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2e62203c
01:42:54.174 (174091922)|STATEMENT_EXECUTE|[1]
01:42:54.174 (174095362)|STATEMENT_EXECUTE|[10]
01:42:54.174 (174314845)|HEAP_ALLOCATE|[10]|Bytes:27
01:42:54.174 (174338731)|HEAP_ALLOCATE|[50]|Bytes:5
01:42:54.174 (174357785)|HEAP_ALLOCATE|[56]|Bytes:5
01:42:54.174 (174370670)|HEAP_ALLOCATE|[64]|Bytes:7
01:42:54.174 (174467557)|USER_DEBUG|[10]|DEBUG|AllContractTriggers - start
01:42:54.174 (174483739)|STATEMENT_EXECUTE|[11]
01:42:54.174 (174492482)|HEAP_ALLOCATE|[11]|Bytes:16
01:42:54.174 (174614363)|HEAP_ALLOCATE|[11]|Bytes:20
01:42:54.174 (174640449)|USER_DEBUG|[11]|DEBUG|Trigger.newMap: null
01:42:54.174 (174651834)|STATEMENT_EXECUTE|[12]
01:42:54.174 (174656811)|HEAP_ALLOCATE|[12]|Bytes:8
01:42:54.179 (179414280)|VARIABLE_SCOPE_BEGIN|[14]|GE_TriggerDispatch.activefunction|GE_TriggerDispatch.ITriggerEntry|true|true
01:42:54.179 (179429948)|VARIABLE_SCOPE_BEGIN|[17]|GE_TriggerDispatch.noTriggers|Boolean|false|true
01:42:54.179 (179472808)|HEAP_ALLOCATE|[12]|Bytes:13
01:42:54.179 (179482286)|HEAP_ALLOCATE|[12]|Bytes:5
01:42:54.179 (179487351)|HEAP_ALLOCATE|[12]|Bytes:17
01:42:54.179 (179513333)|METHOD_ENTRY|[11]|01pZ0000000LPwQ|GE_TriggerDispatch.GE_TriggerDispatch()
01:42:54.179 (179519132)|STATEMENT_EXECUTE|[11]
01:42:54.180 (180244697)|SYSTEM_MODE_ENTER|false
01:42:54.180 (180271732)|HEAP_ALLOCATE|[14]|Bytes:5
01:42:54.180 (180279555)|STATEMENT_EXECUTE|[11]
01:42:54.180 (180282466)|STATEMENT_EXECUTE|[14]
01:42:54.180 (180322777)|VARIABLE_ASSIGNMENT|[14]|GE_TriggerDispatch.activefunction|null|
01:42:54.180 (180329584)|STATEMENT_EXECUTE|[17]
01:42:54.180 (180340841)|HEAP_ALLOCATE|[17]|Bytes:5
01:42:54.180 (180369674)|VARIABLE_ASSIGNMENT|[17]|GE_TriggerDispatch.noTriggers|false
01:42:54.180 (180379414)|SYSTEM_MODE_EXIT|false
01:42:54.180 (180390645)|METHOD_EXIT|[11]|GE_TriggerDispatch
01:42:54.180 (180442037)|METHOD_ENTRY|[12]|01pZ0000000LPwQ|GE_TriggerDispatch.entry(String, Boolean, Boolean, Boolean, Boolean, Boolean, Boolean, List<SObject>, Map<Id,SObject>, List<SObject>, Map<Id,SObject>)
01:42:54.180 (180484863)|VARIABLE_SCOPE_BEGIN|[26]|TriggerObject|String|false|false
01:42:54.180 (180514587)|VARIABLE_ASSIGNMENT|[26]|TriggerObject|"Contract"
01:42:54.180 (180522356)|HEAP_ALLOCATE|[27]|Bytes:5
01:42:54.180 (180530563)|VARIABLE_SCOPE_BEGIN|[26]|IsBefore|Boolean|false|false
01:42:54.180 (180549025)|VARIABLE_ASSIGNMENT|[26]|IsBefore|true
01:42:54.180 (180554988)|HEAP_ALLOCATE|[27]|Bytes:5
01:42:54.180 (180561648)|VARIABLE_SCOPE_BEGIN|[26]|IsDelete|Boolean|false|false
01:42:54.180 (180578645)|VARIABLE_ASSIGNMENT|[26]|IsDelete|false
01:42:54.180 (180584217)|HEAP_ALLOCATE|[27]|Bytes:5
01:42:54.180 (180591188)|VARIABLE_SCOPE_BEGIN|[26]|IsAfter|Boolean|false|false
01:42:54.180 (180608170)|VARIABLE_ASSIGNMENT|[26]|IsAfter|false
01:42:54.180 (180613742)|HEAP_ALLOCATE|[27]|Bytes:5
01:42:54.180 (180620217)|VARIABLE_SCOPE_BEGIN|[26]|IsInsert|Boolean|false|false
01:42:54.180 (180636844)|VARIABLE_ASSIGNMENT|[26]|IsInsert|true
01:42:54.180 (180642304)|HEAP_ALLOCATE|[27]|Bytes:5
01:42:54.180 (180648711)|VARIABLE_SCOPE_BEGIN|[26]|IsUpdate|Boolean|false|false
01:42:54.180 (180665222)|VARIABLE_ASSIGNMENT|[26]|IsUpdate|false
01:42:54.180 (180670530)|HEAP_ALLOCATE|[27]|Bytes:5
01:42:54.180 (180676765)|VARIABLE_SCOPE_BEGIN|[26]|IsExecuting|Boolean|false|false
01:42:54.180 (180693186)|VARIABLE_ASSIGNMENT|[26]|IsExecuting|true
