34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
01:42:49.132 (132177071)|EXECUTION_STARTED
01:42:49.132 (132231680)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
01:42:49.132 (132287838)|CODE_UNIT_STARTED|[EXTERNAL]|01qZ00000009DjW|AllContractTriggers on Contract trigger event BeforeInsert for [new]
01:42:49.132 (132357415)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:42:49.133 (133002053)|HEAP_ALLOCATE|[72]|Bytes:3
01:42:49.133 (133071900)|HEAP_ALLOCATE|[77]|Bytes:152
01:42:49.133 (133098849)|HEAP_ALLOCATE|[342]|Bytes:408
01:42:49.133 (133122122)|HEAP_ALLOCATE|[355]|Bytes:408
01:42:49.133 (133145654)|HEAP_ALLOCATE|[467]|Bytes:48
01:42:49.133 (133189008)|HEAP_ALLOCATE|[139]|Bytes:6
01:42:49.133 (133216134)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:42:49.133 (133242651)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:49.133 (133264315)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
01:42:49.133 (133347538)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x3c801815
01:42:49.133 (133413940)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:42:49.133 (133428580)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
01:42:49.133 (133465332)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x3c801815
01:42:49.133 (133475448)|STATEMENT_EXECUTE|[1]
01:42:49.133 (133478903)|STATEMENT_EXECUTE|[10]
01:42:49.133 (133724019)|HEAP_ALLOCATE|[10]|Bytes:27
01:42:49.133 (133748180)|HEAP_ALLOCATE|[50]|Bytes:5
01:42:49.133 (133766972)|HEAP_ALLOCATE|[56]|Bytes:5
01:42:49.133 (133778234)|HEAP_ALLOCATE|[64]|Bytes:7
01:42:49.133 (133896403)|USER_DEBUG|[10]|DEBUG|AllContractTriggers - start
01:42:49.133 (133913926)|STATEMENT_EXECUTE|[11]
01:42:49.133 (133921696)|HEAP_ALLOCATE|[11]|Bytes:16
01:42:49.134 (134045816)|HEAP_ALLOCATE|[11]|Bytes:20
01:42:49.134 (134075418)|USER_DEBUG|[11]|DEBUG|Trigger.newMap: null
01:42:49.134 (134086944)|STATEMENT_EXECUTE|[12]
01:42:49.134 (134092592)|HEAP_ALLOCATE|[12]|Bytes:8
01:42:49.137 (137358297)|VARIABLE_SCOPE_BEGIN|[14]|GE_TriggerDispatch.activefunction|GE_TriggerDispatch.ITriggerEntry|true|true
01:42:49.137 (137373811)|VARIABLE_SCOPE_BEGIN|[17]|GE_TriggerDispatch.noTriggers|Boolean|false|true
01:42:49.137 (137416372)|HEAP_ALLOCATE|[12]|Bytes:13
01:42:49.137 (137426548)|HEAP_ALLOCATE|[12]|Bytes:5
