34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
00:10:11.150 (150865686)|EXECUTION_STARTED
00:10:11.150 (150912466)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
00:10:11.150 (150960362)|CODE_UNIT_STARTED|[EXTERNAL]|01qZ00000009DjW|AllContractTriggers on Contract trigger event BeforeUpdate for [800Z00000003MJA]
00:10:11.151 (151026160)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:10:11.151 (151246237)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:10:11.151 (151835737)|HEAP_ALLOCATE|[72]|Bytes:3
00:10:11.151 (151915404)|HEAP_ALLOCATE|[77]|Bytes:152
00:10:11.151 (151945303)|HEAP_ALLOCATE|[342]|Bytes:408
00:10:11.151 (151974764)|HEAP_ALLOCATE|[355]|Bytes:408
00:10:11.152 (152002870)|HEAP_ALLOCATE|[467]|Bytes:48
00:10:11.152 (152049509)|HEAP_ALLOCATE|[139]|Bytes:6
00:10:11.152 (152114514)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
00:10:11.152 (152139831)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
00:10:11.152 (152160327)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
00:10:11.152 (152219981)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x6f9914c
00:10:11.152 (152277785)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
00:10:11.152 (152298507)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
00:10:11.152 (152331127)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x6f9914c
00:10:11.152 (152346879)|STATEMENT_EXECUTE|[1]
00:10:11.152 (152352968)|STATEMENT_EXECUTE|[10]
00:10:11.152 (152576285)|HEAP_ALLOCATE|[10]|Bytes:27
00:10:11.152 (152605484)|HEAP_ALLOCATE|[50]|Bytes:5
00:10:11.152 (152626768)|HEAP_ALLOCATE|[56]|Bytes:5
00:10:11.152 (152641810)|HEAP_ALLOCATE|[64]|Bytes:7
00:10:11.152 (152738267)|USER_DEBUG|[10]|DEBUG|AllContractTriggers - start
00:10:11.152 (152759139)|STATEMENT_EXECUTE|[11]
00:10:11.152 (152770286)|HEAP_ALLOCATE|[11]|Bytes:16
00:10:11.157 (157959991)|HEAP_ALLOCATE|[11]|Bytes:5706
00:10:11.158 (158027971)|HEAP_ALLOCATE|[11]|Bytes:5722
