34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
23:47:09.312 (1312791794)|EXECUTION_STARTED
23:47:09.312 (1312838600)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
23:47:09.312 (1312886836)|CODE_UNIT_STARTED|[EXTERNAL]|01qZ00000009DjW|AllContractTriggers on Contract trigger event BeforeUpdate for [800Z00000003MJA]
23:47:09.312 (1312951682)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:47:09.313 (1313008489)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:47:09.313 (1313581965)|HEAP_ALLOCATE|[72]|Bytes:3
23:47:09.313 (1313659039)|HEAP_ALLOCATE|[77]|Bytes:152
23:47:09.313 (1313697825)|HEAP_ALLOCATE|[342]|Bytes:408
23:47:09.313 (1313736842)|HEAP_ALLOCATE|[355]|Bytes:408
23:47:09.313 (1313774582)|HEAP_ALLOCATE|[467]|Bytes:48
23:47:09.313 (1313823491)|HEAP_ALLOCATE|[139]|Bytes:6
23:47:09.313 (1313864785)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:47:09.313 (1313899415)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
23:47:09.313 (1313929633)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
23:47:09.314 (1314032094)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2658d5df
23:47:09.314 (1314110236)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
23:47:09.314 (1314141981)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
23:47:09.314 (1314191305)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2658d5df
23:47:09.314 (1314211622)|STATEMENT_EXECUTE|[1]
23:47:09.314 (1314222532)|STATEMENT_EXECUTE|[10]
23:47:09.314 (1314502128)|HEAP_ALLOCATE|[10]|Bytes:27
23:47:09.314 (1314539592)|HEAP_ALLOCATE|[50]|Bytes:5
23:47:09.314 (1314570074)|HEAP_ALLOCATE|[56]|Bytes:5
