34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
23:56:44.131 (131067160)|EXECUTION_STARTED
23:56:44.131 (131101725)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
23:56:44.131 (131143615)|CODE_UNIT_STARTED|[EXTERNAL]|01qZ00000009DjW|AllContractTriggers on Contract trigger event BeforeUpdate for [800Z00000003MJA]
23:56:44.131 (131221787)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:56:44.131 (131435042)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:56:44.132 (132092408)|HEAP_ALLOCATE|[72]|Bytes:3
23:56:44.132 (132165842)|HEAP_ALLOCATE|[77]|Bytes:152
23:56:44.132 (132199295)|HEAP_ALLOCATE|[342]|Bytes:408
23:56:44.132 (132232313)|HEAP_ALLOCATE|[355]|Bytes:408
23:56:44.132 (132263648)|HEAP_ALLOCATE|[467]|Bytes:48
23:56:44.132 (132307727)|HEAP_ALLOCATE|[139]|Bytes:6
23:56:44.132 (132342317)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:56:44.132 (132370176)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
23:56:44.132 (132394177)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
23:56:44.132 (132464059)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x6124c257
23:56:44.132 (132533619)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
23:56:44.132 (132553705)|VARIABLE_SCOPE_BEGIN|[1]|this|AllContractTriggers|true|false
23:56:44.132 (132592946)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x6124c257
23:56:44.132 (132607262)|STATEMENT_EXECUTE|[1]
23:56:44.132 (132613752)|STATEMENT_EXECUTE|[10]
23:56:44.132 (132902696)|HEAP_ALLOCATE|[10]|Bytes:27
23:56:44.132 (132932833)|HEAP_ALLOCATE|[50]|Bytes:5
23:56:44.132 (132957960)|HEAP_ALLOCATE|[56]|Bytes:5
23:56:44.132 (132976476)|HEAP_ALLOCATE|[64]|Bytes:7
23:56:44.133 (133082323)|USER_DEBUG|[10]|DEBUG|AllContractTriggers - start
23:56:44.133 (133107752)|STATEMENT_EXECUTE|[11]
23:56:44.133 (133120781)|HEAP_ALLOCATE|[11]|Bytes:16
23:56:44.139 (139842490)|HEAP_ALLOCATE|[11]|Bytes:5707
23:56:44.139 (139897487)|HEAP_ALLOCATE|[11]|Bytes:5723
23:56:44.139 (139937897)|USER_DEBUG|[11]|DEBUG|Trigger.newMap: {800Z00000003MJAIA2=Contract:{Id=800Z00000003MJAIA2, AccountId=001Z000000uoWXwIAM, OwnerExpirationNotice=null, StartDate=2010-11-12 00:00:00, EndDate=2012-11-18 00:00:00, BillingStreet=null, BillingCity=null, BillingState=null, BillingPostalCode=null, BillingCountry=United States, BillingStateCode=null, BillingCountryCode=US, BillingLatitude=null, BillingLongitude=null, BillingGeocodeAccuracy=null, ShippingStreet=null, ShippingCity=null, ShippingState=null, ShippingPostalCode=null, ShippingCountry=United States, ShippingStateCode=null, ShippingCountryCode=US, ShippingLatitude=null, ShippingLongitude=null, ShippingGeocodeAccuracy=null, ContractTerm=45, OwnerId=005Z0000003DoV8IAK, Status=Draft, CompanySignedId=null, CompanySignedDate=2015-10-10 00:00:00, CustomerSignedId=null, CustomerSignedTitle=Director, CustomerSignedDate=2016-10-12 00:00:00, SpecialTerms=null, ActivatedById=null, ActivatedDate=null, StatusCode=Draft, Description=Sec 2.01 - License to use the GE Mark upon and in connection with the manufacture, display, sale, marketing, advertising, promotion and distribution of Licensed Products sold by Licensee in the Licensed Channel of Distribution.  Said right to manufacture shall include the right to subcontract with Vendoes to have Licensed Products manufactured for sale to Licensee.  * Appendix B  Holiday Products Include - Holiday string sets, Halloween string sets, Party string sets, Replacement bulbs and fuses, Candle and tree toppers, Pre-lit trees, and Holiday decor.  Holiday Accessories include: green seasonable products such as indoor cords, outdoor cords, speciality cords, cord assortments, cord accessories, electrical taps, electrical adapters, power strips, surge protectors, flood holders, yardstakes,timers, lighting controls, nightlights, and touch lights., RecordTypeId=012Z00000000rdwIAA, Name=Siva Test Contract - Do not use, IsDeleted=false, ContractNumber=CN-00000260, LastApprovedDate=null, CreatedDate=2015-10-14 15:38:36, CreatedById=005Z0000003DoV8IAK, LastModifiedDate=2015-10-16 03:53:53, LastModifiedById=005Z0000003DoV8IAK, SystemModstamp=2015-10-16 03:53:53, LastActivityDate=null, LastViewedDate=null, LastReferencedDate=null, Audit_Rights__c=4.05 - Licensee shall keep accurate books of account and records coverin all transactions and Licensor or its designee shall have the right at all reasonable business hours upon 48 hours advanced notice to Licensee to make complete verifications, examinations and audits of said books of account and records and all other documents and material in the possession or under the control of Licensee relating to the Agreement and shall have free and full access thereto for said purpose and for the purpose of making extracts therefrom - these audits can be used to resolve claims relating to the agreement., Brand_Usage_Agreement__c=null, Contract_Terms__c=4.01 Minimum payments of $5 million in installments.  4.02 Royalty of 5% of net sales., GE_Business_Unit__c=null, Renewal_Date__c=null, Renewal_Terms__c=null, Rights__c=Sec 2.01 - License to use the GE Mark upon and in connection with the manufacture, display, sale, marketing, advertising, promotion and distribution of Licensed Products sold by Licensee in the Licensed Channel of Distribution.  Said right to manufacture shall include the right to subcontract with Vendoes to have Licensed Products manufactured for sale to Licensee.  * Appendix B  Holiday Products Include - Holiday string sets, Halloween string sets, Party string sets, Replacement bulbs and fuses, Candle and tree toppers, Pre-lit trees, and Holiday decor.  Holiday Accessories include: green seasonable products such as indoor cords, outdoor cords, speciality cords, cord assortments, cord accessories, electrical taps, electrical adapters, power strips, surge protectors, flood holders, yardstakes,timers, lighting controls, nightlights, and touch lights., Termination_Clause__c=Sec. 603 - In the event that a party material breaches an obligation under the Agreement and such breach is not remedied within 30 days after written notice from the other party specifying such breach, such other party shall have the right at any time thereafter to terminate the Agreement by giving written notice of termination to the breaching party. If either party becomes insolvent, executes an assignment for benefit of creditors, ceases operations, dissoles, or becomes subject to bankruptcy or receivership proceedings, the Agreement shall automatically terminate. 6.04  Licensor shall in addition have the right to terminate the Agreement immediately upon giving written notice to Licensee in the event that ay any time a product recall of any Licensed Product, Unique_Contract_Terms__c=null, AIF__c=84.0099, Agreement_Type__c=Trademark, Expiration_Countdown__c=-1061, As_Of_Date__c=2015-10-15 00:00:00, Renewal_Countdown__c=null, CV_Company_Signed_By__c=null, CV_Customer_Signed_By__c=George Tsai, Referenced_Agreement__c=null, Royalty_Report_Due_Date__c=30 days after quarter ends, Payment_Due_Date__c=manually entered, CV_Inception_To_Date__c=null, CV_Planned_Royalty_Revenue__c=null, CV_Previous_YTD_Royalty_Payment__c=null, CV_Previous_Year_To_Date__c=null, CV_Variance_vs_Plan__c=null, CV_YTD_Royalty_Payment__c=null, CV_YTD_Variance__c=null, CV_Year_To_Date__c=null, Royalty_Payment_Due_Date_Rule__c=a2xZ0000002IjLdIAK, Sales_Report_Due_Date_Rule__c=a2xZ0000002IjLiIAK, Next_Royalty_Payment__c=null, Next_Sales_Report__c=null, Calculate_Next_Royalty_Payment__c=false, Calculate_Next_Sales_Report__c=false, Next_Royalty_Payment_Due_Date__c=null, Next_Sales_Report_Due_Date__c=null, Days_Until_Due_of_Next_Royalty_Payment__c=null, Days_Until_Due_of_next_Sales_Report__c=null}}
